"","ssuid","monthly_childcare_expenditure","k_under2","k_3to5","k_6to10","METRO","reg_ratio","criminal_records","daycare_regulations","monthly_job_hrs","monthly_wage","monthly_earned_income","monthly_unearned_income","education","age","log_expenditure","H","F","d1","d2","d3"
"204",38408406972,0,2,1,0,1,10,1,1,14,407.166666666667,407.166666666667,-373.236111111111,11,33.25,0,0,0,1,0,0
"205",38408408116,0,0,0,1,1,10,1,1,30.3333333333333,2772.16666666667,2872.16666666667,-2618.84722222222,14,32,0,1,0,0,1,0
"206",38408408967,173.828571428571,0,1,0,1,10,1,1,32,1501.58333333333,1501.58333333333,-1213.95138888889,16,38.75,5.15806959188977,1,1,0,0,0
"207",38408418730,0,0,1,3,1,10,1,1,0,0,0,0,12,27.6666666666667,0,0,0,1,0,0
"208",38408418967,0,0,1,0,1,10,1,1,42.5,1500,1500,-1372.91666666667,12,22.5,0,1,0,0,1,0
"209",38408995602,478.028571428571,0,0,2,1,10,1,1,15.3333333333333,592.583333333333,1064.58333333333,-926.368055555556,14,30.4166666666667,6.16967050356825,0,1,1,0,1
"210",38418034966,499.757142857143,0,1,1,1,8,1,1,40,2155.58333333333,2155.58333333333,-1948.86805555556,12,28.9166666666667,6.21412226613908,1,1,0,0,0
"211",38418037777,0,1,0,0,1,10,1,1,0,0,720,-607.1875,10,18.9166666666667,0,0,0,1,0,0
"212",38418037971,0,0,0,1,1,10,1,1,35,2266.33333333333,2266.33333333333,-2077.47222222222,13,33.25,0,1,0,0,1,0
"213",38418046310,0,1,0,0,1,8,1,1,40,6021.91666666667,8505.25,-8003.42361111111,16,30.5833333333333,0,1,0,0,1,0
"214",38418046688,1607.91428571429,0,0,1,1,8,1,1,40,3966.66666666667,5133.33333333333,-4802.77777777778,16,31.1666666666667,7.3826931434141,1,1,0,0,0
"215",38418049097,0,0,0,1,1,6,1.5,1,50,8000,8000,-7333.16666666667,18,40.1666666666667,0,1,0,0,1,0
"216",38418049167,1129.88571428571,0,0,1,0.833333333333333,7.5,1.83333333333333,1.83333333333333,36.6666666666667,3594.08333333333,3594.08333333333,-3262.99305555556,12,31.6666666666667,7.02987176879136,1,1,0,0,0
"217",38418049828,0,0,1,1,0,10,1,1,40,919.416666666667,919.416666666667,-813.798611111111,13,34.5833333333333,0,1,0,0,1,0
"218",38418068420,0,0,0,2,1,10,1,1,4,2005.5,2005.5,-1838.375,13,29.5,0,0,0,1,0,0
"219",38418068505,0,0,0,1,1,8,1,1,42,4141.41666666667,4141.41666666667,-3796.29861111111,14,33.9166666666667,0,1,0,0,1,0
"220",38418068784,0,0,0,1,1,8,1,1,23.8958333333333,386.666666666667,386.666666666667,-354.444444444444,12,32.8333333333333,0,1,0,0,1,0
"221",38418086788,86.9142857142857,0,1,0,0,10,1,1,26,2937.5,2937.5,-2646.875,16,30.4166666666667,4.46492241132982,1,1,0,0,0
"222",38418092125,0,0,1,0,1,8,1,1,0,0,312,-286,12,32.1666666666667,0,0,0,1,0,0
"223",38418092247,0,0,0,2,1,10,1,1,0,0,404,-370.333333333333,16,35.75,0,0,0,1,0,0
"224",38418126788,0,0,0,1,1,10,1,1,0,0,0,-20.8333333333333,16,50.8333333333333,0,0,0,1,0,0
"225",38418136470,56.4942857142857,0,2,0,1,8,1,1,27.15,2113.75,2113.75,-1937.60416666667,16,36.6666666666667,4.03413949523737,1,1,0,0,0
"226",38418172020,0,1,0,0,0,6,2,1,0,0,0,0,12,23,0,0,0,1,0,0
"227",38418172098,347.657142857143,0,1,0,0,6,2,1,48,3312.41666666667,3312.41666666667,-3036.38194444444,16,40.0833333333333,5.85121677244971,1,1,0,0,0
"228",38418172730,0,0,0,1,0,10,1,1,0,0,0,3.5,13,40.5,0,0,0,1,0,0
"229",38418199828,0,0,2,0,0,10,1,1,8.75,383.416666666667,383.416666666667,-323.798611111111,12,26.1666666666667,0,0,0,1,0,0
"230",38418204383,0,0,2,0,1,8,1,1,30,250.333333333333,250.333333333333,-229.472222222222,12,29,0,1,0,0,1,0
"231",38418204467,217.285714285714,1,0,0,1,8,1,1,40,3785.16666666667,3810.16666666667,-3494.40277777778,14,30,5.38121314320398,1,1,0,0,0
"232",38418209167,1112.50285714286,0,1,0,0,10,1,1,26,1114.5,1114.5,-1012.16666666667,14,27.1666666666667,7.0143675822554,1,1,0,0,0
"233",38418209899,260.742857142857,0,1,1,0,8,1,1,40,3760.16666666667,3760.16666666667,-3446.81944444444,14,35,5.56353469999793,1,1,0,0,0
"234",38418209919,0,0,2,1,0,10,1,1,16.1458333333333,733.333333333333,1466.66666666667,-1405.55555555556,10,24.6666666666667,0,0,0,1,0,0
"235",38418215160,304.2,1,0,0,0,8,1,1,59,2606.91666666667,2606.91666666667,-2389.59027777778,14,28.9166666666667,5.71768537982519,1,1,0,0,0
"236",38418215177,0,0,0,1,1,8,1,1,0,0,0,75.6666666666667,13,31.1666666666667,0,0,0,1,0,0
"237",38418215318,0,1,1,0,0,8,1,1,34.2333333333333,1440.91666666667,1940.91666666667,-1820.84027777778,12,24.9166666666667,0,1,0,0,1,0
"238",38418228125,847.414285714286,1,1,0,1,8,1,1,51,4510.58333333333,4675.58333333333,-4291.36805555556,18,38.5833333333333,6.74218969633958,1,1,0,0,0
"239",38418276167,0,0,0,1,0,10,1,1,0,0,0,1.58333333333333,13,32,0,0,0,1,0,0
"240",38418276198,0,0,1,0,1,8,1,1,40,2390,2390,-2190.83333333333,12,36.25,0,1,0,0,1,0
"241",38418276318,0,0,1,2,1,8,1,1,0,0,235,-107.194444444444,14,27.9166666666667,0,0,0,1,0,0
"242",38418276383,260.742857142857,0,1,0,1,8,1,1,56,6402,7575.33333333333,-7041.83333333333,16,32.3333333333333,5.56353469999793,1,1,0,0,0
"243",38418285386,434.571428571429,0,0,1,1,6,2,1,40,3789,3789,-3473.25,16,43.4166666666667,6.07436032376392,1,1,0,0,0
"244",38418285431,0,1,2,0,1,10,1,1,0,0,818,-749.833333333333,13,38.3333333333333,0,0,0,1,0,0
"245",38418285626,825.685714285714,0,0,1,1,10,1,1,50.2083333333333,10297.0833333333,10297.0833333333,-9056.99305555555,21,41.6666666666667,6.71621420993632,1,1,0,0,0
"246",38418285804,0,0,0,1,0,10,1,1,23.3333333333333,5071.33333333333,5071.33333333333,-4648.72222222222,14,36.25,0,1,0,0,1,0
"247",38418320814,43.4571428571429,1,0,0,1,10,1,1,17.8333333333333,1956.5,3081.5,-2918.45833333333,12,32.9166666666667,3.77177523076988,0,1,1,0,1
"248",38418320844,0,0,0,1,0,10,1,1,17.6666666666667,769.916666666667,769.916666666667,-705.756944444444,12,36.0833333333333,0,0,0,1,0,0
"249",38418334622,0,0,0,1,0,10,1,1,14.5833333333333,438.916666666667,438.916666666667,-356.506944444444,16,32.9166666666667,0,0,0,1,0,0
"250",38418342110,0,1,0,0,0,10,1,1,25,1195.16666666667,1195.16666666667,-1095.56944444444,18,37.3333333333333,0,1,0,0,1,0
"251",38418342194,0,0,0,1,0,10,1,1,11.5,370.666666666667,370.666666666667,-314.486111111111,13,30.3333333333333,0,0,0,1,0,0
"252",38418359018,0,1,0,0,1,8,1,1,0,0,0,60.0833333333333,12,22,0,0,0,1,0,0
"253",38418382240,0,1,1,0,1,10,1,1,45,4060.91666666667,4060.91666666667,-3722.09027777778,12,22.8333333333333,0,1,0,0,1,0
"254",38418382622,3454.84285714286,0,0,1,1,10,1,1,40,3244.33333333333,3244.33333333333,-2973.80555555556,16,45.1666666666667,8.14753225243017,1,1,0,0,0
"255",38418406502,0,0,1,0,0,10,1,1,0,0,0,0,12,23.4166666666667,0,0,0,1,0,0
"256",38418406552,460.645714285714,1,0,0,1,10.25,1,1,59,3175.25,3175.25,-2910.64583333333,12,24.5,6.1326292318879,1,1,0,0,0
"257",38418406705,651.857142857143,0,1,1,1,10,1,1,10.3125,364,364,-332.25,14,31.1666666666667,6.47982543187209,0,1,1,0,1
"258",38418406788,0,1,1,2,0,10,1,1,36,1251.08333333333,1251.08333333333,-1143.77083333333,9,24.3333333333333,0,1,0,0,1,0
"259",38418408189,869.142857142857,1,0,1,1,8,1,1,40,2085.83333333333,2085.83333333333,-1912.01388888889,13,29.1666666666667,6.76750750432387,1,1,0,0,0
"260",38418408318,0,0,1,1,1,8,1,1,38.35,933.25,1381.58333333333,-1303.8125,8,26.75,0,1,0,0,1,0
"261",38418408383,434.571428571429,0,0,1,1,8,1,1,40,1533.33333333333,1575,-1447.22222222222,12,42.5,6.07436032376392,1,1,0,0,0
"262",38418408420,217.285714285714,0.5,0,0.5,1,10,1,1,26,3052.125,4260.45833333333,-4005.86458333333,14,29.6666666666667,5.38121314320398,1,1,0,0,0
"263",38418408762,0,0,0,1,1,8,1,1,16.8833333333333,1727.75,1727.75,-1583.6875,18,42.75,0,0,0,1,0,0
"264",38418418770,0,0,0,1,0,10,1,1,0,0,0,0,13,35.6666666666667,0,0,0,1,0,0
"265",38418438705,0,1,0,0,1,8.33333333333333,1,1,5,219.083333333333,219.083333333333,-200.743055555556,14,24.25,0,0,0,1,0,0
"266",38418472253,0,1,0,0,0,10,1,1,20.8333333333333,818.5,818.5,-750.291666666667,12,22.8333333333333,0,1,0,0,1,0
"267",38418472297,0,0,0,1,0,10,1,1,0,0,0,0,12,31.25,0,0,0,1,0,0
"268",38418472773,0,1,1,0,1,10,1,1,30,3509.83333333333,3509.83333333333,-3217.34722222222,16,32.1666666666667,0,1,0,0,1,0
"269",38418472828,0,0,0,1,0,10,1,1,40,1876.91666666667,1876.91666666667,-1720.50694444444,12,31.75,0,1,0,0,1,0
"270",38418552160,1564.45714285714,0,0,1,1,8,1,1,40,3844,3844,-3523.66666666667,18,37.3333333333333,7.35529416922599,1,1,0,0,0
"271",38418552247,217.285714285714,0,0,1,1,10,1,1,0,0,0,7.44444444444444,13,49.5,5.38121314320398,0,1,1,0,1
"272",38418552458,0,0,0,1,1,10,1,1,40,2694.16666666667,2694.16666666667,-2429.65277777778,13,37.25,0,1,0,0,1,0
"273",38418552554,0,0,1,0,0,10,1,1,0,0,792,-703.5,13,39.4166666666667,0,0,0,1,0,0
"274",38418552664,0,0,0,1,1,10,1,1,24.0416666666667,1537.16666666667,1537.16666666667,-1408.31944444444,18,41.5833333333333,0,1,0,0,1,0
"275",38418552671,0,1,1,0,1,8.41666666666667,1,1,0,0,0,0,16,29,0,0,0,1,0,0
"276",38418555180,0,0,0,1,0,10,1,1,40,3927.66666666667,3927.66666666667,-3600.19444444444,16,42.8333333333333,0,1,0,0,1,0
"277",38418597120,695.314285714286,1,0,0,0,6,2,1,40,4000,4000,-3666.66666666667,16,28.3333333333333,6.54436395300966,1,1,0,0,0
"278",38418597988,695.314285714286,0,1,0,1,6,2,1,40,3667.25,3667.25,-3359.89583333333,18,31.3333333333333,6.54436395300966,1,1,0,0,0
"279",38418604811,0,0,2,1,1,10,1,1,0,361,361,-330.916666666667,4,39.5833333333333,0,0,0,1,0,0
"280",38418610105,3454.84285714286,0,1,1,1,10,1,1,40,1477.5,1477.5,-1354.375,5,37.8333333333333,8.14753225243017,1,1,0,0,0
"281",38418662134,0,1,0,1,0.583333333333333,10,1,1,0,0,1120,-1007.5,12,25.1666666666667,0,0,0,1,0,0
"282",38418688125,434.571428571429,0,0,1,1,8,1,1,40,1878.91666666667,1878.91666666667,-1672.34027777778,16,27.5,6.07436032376392,1,1,0,0,0
"283",38418689502,0,0,0,1,0,10,1,1,95,15054.25,15054.25,-13798.8958333333,18,42.5833333333333,0,1,0,0,1,0
"284",38418726465,173.828571428571,0,0,1,0,10,1,1,40,4512.58333333333,4512.58333333333,-4136.53472222222,18,40.25,5.15806959188977,1,1,0,0,0
"285",38418726730,217.285714285714,0,1,2,1,10,1,1,50,3294.83333333333,3294.83333333333,-3020.18055555556,18,40,5.38121314320398,1,1,0,0,0
"286",38418810844,0,1,0,0,0,10,1,1,16.6666666666667,647.333333333333,647.333333333333,-589.680555555556,14,21.25,0,0,0,1,0,0
"287",38418816071,0,0,0,1,1,7.5,1,1,40,3342.83333333333,3342.83333333333,-3036.09722222222,16,36.0833333333333,0,1,0,0,1,0
"288",38418816220,3042,0,1,1,1,6,2,1,50,3927.66666666667,3927.66666666667,-3600.36111111111,16,39.5833333333333,8.02027047281924,1,1,0,0,0
"289",38418816444,1086.42857142857,1,0,0,1,10,1,1,40,4350.33333333333,4350.33333333333,-3987.72222222222,12,33.4166666666667,6.99065105563808,1,1,0,0,0
"290",38418816549,0,0,0,1,1,10,1,1,11.6666666666667,1018.83333333333,1018.83333333333,-933.013888888889,16,46,0,0,0,1,0,0
"291",38418816699,1303.71428571429,1,0,1,1,10,1,1,37.5,8513.08333333333,8513.08333333333,-7802.82638888889,16,44.0833333333333,7.17297261243203,1,1,0,0,0
"292",38418816751,152.1,0,0,2,1,8,1,1,40,2005.5,2005.5,-1838.375,16,38.6666666666667,5.02453819926525,1,1,0,0,0
"293",38418816848,239.014285714286,0,0,1,1,10,1,1,35.6666666666667,4966.91666666667,4966.91666666667,-4552.67361111111,16,40.5833333333333,5.4765233230083,1,1,0,0,0
"294",38418847162,0,0,0,1,0,10,1,1,57.7708333333333,0,400,-366.666666666667,12,33.25,0,1,0,0,1,0
"295",38418847765,0,0,0,2,0,10,1,1,36,1658.66666666667,1658.66666666667,-1520.44444444444,12,31.0833333333333,0,1,0,0,1,0
"296",38418847770,0,1,0,0,0,10,1,1,0.4375,79.0833333333333,79.0833333333333,-19.4652777777778,12,37.9166666666667,0,0,0,1,0,0
"297",38418847773,0,0,0,1,0,10,1,1,0,0,0,0,12,41.6666666666667,0,0,0,1,0,0
"298",38418849267,0,0,0,1,0,10,1,1,0,0,0,-20.8333333333333,16,49.6666666666667,0,0,0,1,0,0
"299",38418849538,2172.85714285714,1,0,0,1,10,1,1,40,7520.83333333333,7520.83333333333,-6894.01388888889,18,39.5,7.68379823619803,1,1,0,0,0
"300",38418849568,325.928571428571,0,0,1,0,10,1,1,41,5570.83333333333,5570.83333333333,-5106.51388888889,14,40.3333333333333,5.78667825131214,1,1,0,0,0
"301",38418849588,869.142857142857,1,1,1,0.583333333333333,6,2,1,46.125,7173.5,7373.5,-6428.375,18,41.3333333333333,6.76750750432387,1,1,0,0,0
"302",38418849849,0,0,1,1,1,10,1,1,0,0,0,0,13,29.8333333333333,0,0,0,1,0,0
"303",38418849967,0,0,1,0,0,10,1,1,0,0,0,0,18,36.0833333333333,0,0,0,1,0,0
"304",38418925366,0,0,0,1,1,8,1,1,2.5,23,23,-12.75,12,26.8333333333333,0,0,0,1,0,0
"305",38418932161,0,1,0,0,1,8,1,1,8.39583333333333,179.666666666667,179.666666666667,-164.611111111111,13,23.8333333333333,0,0,0,1,0,0
"306",38418932167,0,0,0,1,0,10,1,1,48,3295.58333333333,3295.58333333333,-3019.20138888889,9,36.8333333333333,0,1,0,0,1,0
"307",38418932240,0,0,0,1,0,10,1,1,30.1666666666667,1051.41666666667,1051.41666666667,-963.798611111111,12,32.75,0,1,0,0,1,0
"308",38418932280,651.857142857143,0,0,1,1,8,1,1,40,4981.41666666667,5481.41666666667,-5066.13194444444,16,38.6666666666667,6.47982543187209,1,1,0,0,0
"309",38418932788,0,1,0,0,0,10,1,1,38.5,2946.58333333333,3474.33333333333,-3228.78472222222,12,32.9166666666667,0,1,0,0,1,0
"310",38418932828,0,1,0,0,0,10,1,1,0,0,0,0,13,27.5,0,0,0,1,0,0
"311",38418945134,608.4,0,1,1,0,10,1,1,30,2924.91666666667,2924.91666666667,-2681.17361111111,16,39.6666666666667,6.41083256038514,1,1,0,0,0
"312",38418945162,0,0,1,0,0,10,1,1,0.333333333333333,0,0,0,12,23.9166666666667,0,0,0,1,0,0
"313",38418945343,43.4571428571429,1,0,1,0,10,1,1,40,2846.83333333333,2846.83333333333,-2609.59722222222,12,32.25,3.77177523076988,1,1,0,0,0
"314",38418945994,977.785714285714,1,0,2,0,10,1,1,50,3593.16666666667,3593.16666666667,-3293.73611111111,18,31.4166666666667,6.88529053998025,1,1,0,0,0
"315",38418967267,0,0,0,1,0,10,1,1,0,0,0,96.3333333333333,12,41.1666666666667,0,0,0,1,0,0
"316",38418967899,86.9142857142857,0,0,1,0,8,1,1,26.25,1321.33333333333,1321.33333333333,-1211.22222222222,13,31.0833333333333,4.46492241132982,1,1,0,0,0
"317",38418995318,0,0,0,1,1,8,1,1,0,0,0,0,14,31.3333333333333,0,0,0,1,0,0
"318",38418995844,0,0,0,1,1,10,1,1,31.2416666666667,1001.5,1001.5,-918.041666666667,16,42.6666666666667,0,1,0,0,1,0
"319",38552982018,0,1,0,0,1,8,1,1,20,1103.08333333333,1103.08333333333,-1011.15972222222,12,24.8333333333333,0,0,0,1,0,0
"320",38552982784,0,0,0,1,1,8,1,1,40,4345.58333333333,4345.58333333333,-3983.45138888889,14,42.8333333333333,0,1,0,0,1,0
"321",38555049724,651.857142857143,0,1,0,1,10,1,1,0,0,0,20.8333333333333,12,42.0833333333333,6.47982543187209,0,1,1,0,1
"322",38555418724,1195.07142857143,0,1,1,1,10,1,1,47,25235.9166666667,25235.9166666667,-23132.9236111111,18,40.75,7.08596123544241,1,1,0,0,0
"323",38555555901,0,0,0,1,1,10,1,1,36,4974.41666666667,4974.41666666667,-4559.88194444444,14,37.0833333333333,0,1,0,0,1,0
"324",38555849278,0,1,0,1,1,10,1,1,25.625,546.833333333333,546.833333333333,-501.263888888889,14,25.5,0,1,0,0,1,0
"325",38555995901,651.857142857143,1,0,0,1,10,1,1,3.33333333333333,162.416666666667,162.416666666667,-148.881944444444,16,30.25,6.47982543187209,0,1,1,0,1
"326",38610049561,0,0,0,2,1,8.33333333333333,1,1,0,0,0,0.25,14,28.25,0,0,0,1,0,0
"327",38610274948,782.228571428572,0,1,0,1,10,1,1,50,4157.58333333333,4157.58333333333,-3811.03472222222,18,35.5833333333333,6.66214698866604,1,1,0,0,0
"328",38610555724,0,0,0,1,1,10,1,1,0,0,0,0,11,42.9166666666667,0,0,0,1,0,0
"329",38625073724,239.014285714286,0,0,2,1,10,1,1,35,1420.66666666667,1420.66666666667,-1302.27777777778,12,34.9166666666667,5.4765233230083,1,1,0,0,0
"330",38625334031,0,0,0,1,1,10,1,1,10,509.5,509.5,-467.041666666667,13,24.5,0,0,0,1,0,0
"331",38625342031,0,1,0,2,1,10,1,1,40,2924.91666666667,2924.91666666667,-2681.17361111111,12,33,0,1,0,0,1,0
"332",38625408901,0,0,0,1,1,10,1,1,8.45,269.25,269.25,-246.8125,8,27,0,0,0,1,0,0
"333",38625552901,0,0,1,2,1,10,1,1,32.5,931.166666666667,931.166666666667,-842.763888888889,10,30.5,0,1,0,0,1,0
"334",38625625341,543.214285714286,0,1,0,1,10,1,1,37,1286.41666666667,1286.41666666667,-1179.13194444444,14,26,6.29750387507814,1,1,0,0,0
"335",38625689724,260.742857142857,0,1,0,1,10,1,1,19.5833333333333,1370.58333333333,1437.25,-1323.03472222222,14,23.6666666666667,5.56353469999793,0,1,1,0,1
"336",38625824724,0,0,0,1,1,10,1,1,0,0,1440,-1319.66666666667,14,52.4166666666667,0,0,0,1,0,0
"337",38625945051,0,0,1,0,1,10,1,1,0,0,487,-446.416666666667,14,34.5,0,0,0,1,0,0
"338",38816037671,773.537142857143,0,1,1,1,8,1,1,40,3693.33333333333,3693.33333333333,-3369.88888888889,16,39.25,6.65097368806792,1,1,0,0,0
"339",38816121688,0,0,0,1,1,8,1,1,0,0,0,0,12,51.0833333333333,0,0,0,1,0,0
"340",38816527688,1077.73714285714,1,0,0,1,8,1,1,13.125,331.25,331.25,-303.645833333333,13,22.3333333333333,6.98261888394082,0,1,1,0,1
"341",38816662198,0,0,0,1,1,8,1,1,40,1796.41666666667,1796.41666666667,-1563.54861111111,21,48.5,0,1,0,0,1,0
"342",38816726246,0,1,0,0,1,8,1,1,0,0,0,0,8,19.1666666666667,0,0,0,1,0,0
"343",38816783552,434.571428571429,0,1,0,1,8,1,1,35,1368.75,1368.75,-1254.6875,4,39.5,6.07436032376392,1,1,0,0,0
"344",38816810161,0,0,0,1,1,8,1,1,7.5,233.083333333333,233.083333333333,-190.465277777778,12,38.4166666666667,0,0,0,1,0,0
"345",38816810505,651.857142857143,0,1,0,1,8,1,1,40,1412.08333333333,1412.08333333333,-1294.07638888889,12,21.1666666666667,6.47982543187209,1,1,0,0,0
"346",38860021194,325.928571428571,1,0,2,1,10,1,1,26,917.916666666667,917.916666666667,-841.423611111111,12,27.1666666666667,5.78667825131214,1,1,0,0,0
"347",38860021267,0,0,0,1,1,10,1,1,35.4666666666667,3778.33333333333,3778.33333333333,-3463.47222222222,14,32.5833333333333,0,1,0,0,1,0
"348",38860021699,0,0,0,3,1,10,1,1,6.25,366.916666666667,1586.91666666667,-1453.25694444444,13,41.1666666666667,0,0,0,1,0,0
"349",38860037373,0,1,0,3,1,5,1,1,0,0,0,0,12,28,0,0,0,1,0,0
"350",38860037509,651.857142857143,0,1,0,1,10,1,1,40,5915,6481.66666666667,-5978.16666666667,18,30.25,6.47982543187209,1,1,0,0,0
"351",38860043149,0,0,0,3,0,5,1,1,40,1825,1825,-1672.91666666667,12,28.8333333333333,0,1,0,0,1,0
"352",38860043466,3042,0,1,2,1,6,2,1,40,19469.6666666667,19469.6666666667,-17845.3611111111,21,43.8333333333333,8.02027047281924,1,1,0,0,0
"353",38860043631,1042.97142857143,0,0,1,1,5,1,1,50,9024.83333333333,9024.83333333333,-8204.59722222222,16,43.9166666666667,6.94982906111782,1,1,0,0,0
"354",38860043676,2172.85714285714,1,0,0,1,5,1,1,36.0416666666667,25261,25261,-23155.75,18,42.1666666666667,7.68379823619803,1,1,0,0,0
"355",38860043737,0,1,1,1,1,5,1,1,50,3593.16666666667,3593.16666666667,-3293.56944444444,12,28.1666666666667,0,1,0,0,1,0
"356",38860043884,0,0,0,1,0,10,1,1,0,0,0,0,12,46.9166666666667,0,0,0,1,0,0
"357",38860046552,217.285714285714,0,0,2,0,8,1,1,40,1966.16666666667,1966.16666666667,-1802.31944444444,13,34.0833333333333,5.38121314320398,1,1,0,0,0
"358",38860046966,0,0,0,1,0.416666666666667,7.41666666666667,1,1,0,0,0,133,14,33.3333333333333,0,0,0,1,0,0
"359",38860049267,434.571428571429,0,0,2,0,10,1,1,40,2329.16666666667,2329.16666666667,-2135.06944444444,12,41.6666666666667,6.07436032376392,1,1,0,0,0
"360",38860049449,0,2,1,0,1,5,1,1,0,0,0,42.1666666666667,9,23.1666666666667,0,0,0,1,0,0
"361",38860057027,0,1,0,0,0,10,1,1,0,0,0,82.2222222222222,13,33.25,0,0,0,1,0,0
"362",38860057167,434.571428571429,1,1,0,0,10,1,1,38,4102.83333333333,4102.83333333333,-3758.34722222222,18,34.4166666666667,6.07436032376392,1,1,0,0,0
"363",38860057444,0,0,0,1,0,10,1,1,0,0,0,89.5833333333333,12,32.4166666666667,0,0,0,1,0,0
"364",38860057804,0,0,0,1,1,10,1,1,0,0,0,0.833333333333333,16,40.5,0,0,0,1,0,0
"365",38860068189,738.771428571429,0,1,1,0,8,1,1,0.583333333333333,36.6666666666667,36.6666666666667,23.0138888888889,13,37.1666666666667,6.6049885748261,0,1,1,0,1
"366",38860073049,0,0,0,1,1,10,1,1,38,8586.41666666667,8586.41666666667,-7829.21527777778,13,41.5833333333333,0,1,0,0,1,0
"367",38860073884,152.1,1,0,1,1,10,1,1,19.2708333333333,928.5,928.5,-851.125,16,26.6666666666667,5.02453819926525,0,1,1,0,1
"368",38860086033,0,1,0,1,0,8,1,1,8.125,253.75,253.75,-232.604166666667,12,26.1666666666667,0,0,0,1,0,0
"369",38860086162,0,0,0,1,0,10,1,1,40,6518.08333333333,6518.08333333333,-5974.74305555555,14,37.5833333333333,0,1,0,0,1,0
"370",38860086310,0,1,0,0,0,8,1,1,34.25,1230.33333333333,1230.33333333333,-1127.80555555556,12,21.3333333333333,0,1,0,0,1,0
"371",38860086451,0,1,0,1,0,8,1,1,0,0,0,0,12,41.5,0,0,0,1,0,0
"372",38860086505,0,0,0,1,0,8,1,1,50,5322.91666666667,5322.91666666667,-6849.94444444444,16,34.6666666666667,0,1,0,0,1,0
"373",38860086688,0,0,0,1,0,8,1,1,40,1400.58333333333,1400.58333333333,-1229.70138888889,12,34.0833333333333,0,1,0,0,1,0
"374",38860086753,0,0,0,1,1,5,1,1,20,1089.25,1089.25,-998.0625,12,37,0,0,0,1,0,0
"375",38860086851,0,0,2,0,0,8,1,1,17.5,509.583333333333,509.583333333333,-436.284722222222,12,33.0833333333333,0,0,0,1,0,0
"376",38860086950,0,0,0,1,1,5,1,1,0,0,0,25.0208333333333,12,34.4166666666667,0,0,0,1,0,0
"377",38860092253,130.371428571429,0,1,1,0,10,1,1,5.85,166.666666666667,166.666666666667,-152.777777777778,9,30.25,4.87038751943799,0,1,1,0,1
"378",38860121053,0,0,0,1,0,8,1,1,0,0,0,28.8194444444444,12,41,0,0,0,1,0,0
"379",38860121705,0,0,0,1,1,7.5,1,1.83333333333333,30,1378.33333333333,1378.33333333333,-1263.47222222222,12,35.8333333333333,0,1,0,0,1,0
"380",38860121844,0,0,0,1,1,10,1,1,44.2,2413.33333333333,2413.33333333333,-2212.22222222222,13,32.6666666666667,0,1,0,0,1,0
"381",38860121851,0,2,0,2,0,8,1,1,0,0,0,0,0,35.5,0,0,0,1,0,0
"382",38860126023,0,0,0,2,1,10,1,1,40,1922.16666666667,1922.16666666667,-1761.98611111111,13,30.8333333333333,0,1,0,0,1,0
"383",38860126972,0,0,0,1,1,10,1,1,0,0,0,58.7361111111111,12,41.25,0,0,0,1,0,0
"384",38860135470,217.285714285714,0,1,2,0,8,1,1,33.3333333333333,752.333333333333,752.333333333333,-689.638888888889,13,27.75,5.38121314320398,1,1,0,0,0
"385",38860135994,651.857142857143,0,1,0,1,10,1,1,29.1666666666667,1726.66666666667,1726.66666666667,-1582.77777777778,14,41.25,6.47982543187209,1,1,0,0,0
"386",38860136494,260.742857142857,0,0,2,1,5,1,1,35,2205.5,2205.5,-2021.70833333333,12,32.4166666666667,5.56353469999793,1,1,0,0,0
"387",38860136655,0,1,0,0,1,5,1,1,0,0,0,22.2222222222222,11,22.3333333333333,0,0,0,1,0,0
"388",38860172061,0,1,0,0,1,8,1,1,0,0,0,7.625,11,32.5,0,0,0,1,0,0
"389",38860172087,0,0,0,1,0,10,1,1,35,1355.91666666667,1355.91666666667,-1187.00694444444,13,45.25,0,1,0,0,1,0
"390",38860172426,564.942857142857,1,1,0,0,10,1,1,40,2924.91666666667,2924.91666666667,-2681.17361111111,16,32,6.33672458823142,1,1,0,0,0
"391",38860172746,0,2,0,1,0,10,1,1,39.3333333333333,1937.25,1937.25,-1775.8125,12,32.6666666666667,0,1,0,0,1,0
"392",38860185519,0,0,1,1,1,10,1,1,40,5849.58333333333,5849.58333333333,-5362.11805555556,14,31.75,0,1,0,0,1,0
"393",38860199173,0,0,0,2,1,5,1,1,50,2606.91666666667,2606.91666666667,-2313.84027777778,5,35.0833333333333,0,1,0,0,1,0
"394",38860199259,0,1,0,0,0,5,1,1,0,0,0,0.666666666666667,12,22.0833333333333,0,0,0,1,0,0
"395",38860199519,0,1,0,2,1,10,1,1,0,0,0,59.1666666666667,12,29.3333333333333,0,0,0,1,0,0
"396",38860199547,434.571428571429,1,1,0,0,10,1,1,39.1666666666667,2216.41666666667,2216.41666666667,-2031.71527777778,12,22.9166666666667,6.07436032376392,1,1,0,0,0
"397",38860199619,0,0,0,2,1,5,1,1,0,0,0,0,12,41.9166666666667,0,0,0,1,0,0
